file,class,status
data\raw\hagrid\help\2a941196-17b4-4ad7-a7fd-71ab2a3580fa.jpg,help,ok
data\raw\hagrid\help\2aa97ccc-3a3a-4de0-8459-5a8b237a74a5.jpg,help,ok
data\raw\hagrid\help\2acd3d36-538a-481b-861d-eefa8149669a.jpg,help,failed_detection
data\raw\hagrid\help\2aed1bfb-cd93-4e68-b7a2-63aefe191c05.jpg,help,ok
data\raw\hagrid\help\2b18aa17-691e-47b8-9b0b-218322651a84.jpg,help,ok
data\raw\hagrid\help\2b351733-5af9-4d0d-be14-32dd534d45c6.jpg,help,ok
data\raw\hagrid\help\2b4fb0b9-16dc-48d5-a3e3-d66d9e80265e.jpg,help,ok
data\raw\hagrid\help\2b74c943-ac08-428a-af42-033d4b727f6e.jpg,help,ok
data\raw\hagrid\help\2b8dd98a-1441-4e51-b6e0-c0176e5893be.jpg,help,ok
data\raw\hagrid\help\2baac336-2a58-47ff-8a7b-21f5ac6781c6.jpg,help,ok
data\raw\hagrid\help\2bbe06aa-4f89-4aa8-9761-b41a65d694bc.jpg,help,ok
data\raw\hagrid\help\2be774fe-637f-4d14-9aea-33baa6503152.jpg,help,ok
data\raw\hagrid\help\2c0a590b-9b4c-443b-b557-39e2f52d1115.jpg,help,ok
data\raw\hagrid\help\2c241752-2d6d-44a7-9747-45139148441d.jpg,help,ok
data\raw\hagrid\help\2c52e3ac-71ae-47ec-b8db-ef77a05bbcbb.jpg,help,ok
data\raw\hagrid\help\2c6b8625-a03b-4887-b87b-1de583a4099a.jpg,help,ok
data\raw\hagrid\help\2c9600aa-54d1-40f9-a23c-ef6504602370.jpg,help,failed_detection
data\raw\hagrid\help\2cbbe7ab-bc41-439a-afa2-296aac38891f.jpg,help,ok
data\raw\hagrid\help\2ce4daa9-7df5-4b94-8755-d80e408d0da7.jpg,help,ok
data\raw\hagrid\help\2d0f71e9-c7da-4dbb-9257-1f99d15761e9.jpg,help,ok
data\raw\hagrid\help\2d3c49d2-fb46-482d-a6c5-4ab8f2f59ea8.jpg,help,ok
data\raw\hagrid\help\2d67c54c-b139-447b-90fd-2281a098e688.jpg,help,ok
data\raw\hagrid\help\2d81dd32-7247-4854-b7ba-26fb57cd90c2.jpg,help,ok
data\raw\hagrid\help\2da27271-3a95-4cbf-a87c-e64c8545235b.jpg,help,ok
data\raw\hagrid\help\2dc1966f-60cf-4337-8074-981674174650.jpg,help,ok
data\raw\hagrid\help\2de98954-b67b-4a05-afac-40c1b114c1d4.jpg,help,failed_detection
data\raw\hagrid\help\2e03c4fc-6b1b-489f-895a-f85eb86d885a.jpg,help,ok
data\raw\hagrid\help\2e2d48d4-50de-44fe-9e66-48efda0f4c14.jpg,help,ok
data\raw\hagrid\help\2e5d3aca-cef4-4bfb-9b12-ebcd4543c6d8.jpg,help,ok
data\raw\hagrid\help\2e800500-3eb7-4dd0-b507-2e0cf706a459.jpg,help,ok
data\raw\hagrid\help\2ea62909-7783-4aee-ae9e-fa480982f9d2.jpg,help,ok
data\raw\hagrid\help\2edb9bfd-5962-4e72-9f43-80a3c8b3cc6b.jpg,help,ok
data\raw\hagrid\help\2eff2bf8-0d5c-4500-98e9-2df8f9d74da2.jpg,help,ok
data\raw\hagrid\help\2f1b9963-d070-4ba7-a0e3-6d10ac685fc9.jpg,help,ok
data\raw\hagrid\help\2f4fdfe8-9fe7-4117-aa2d-e9a5f2493af5.jpg,help,ok
data\raw\hagrid\help\2f768f88-c8a4-4689-9cbe-12bf4b1d5175.jpg,help,failed_detection
data\raw\hagrid\help\2f9cb22a-bc9c-4ebf-984d-78c70666ad09.jpg,help,ok
data\raw\hagrid\help\2fc1f214-57aa-481b-8e84-c016777713f2.jpg,help,ok
data\raw\hagrid\help\2fe7cebb-2613-4c4e-8bcd-f7885755cc6a.jpg,help,ok
data\raw\hagrid\help\2ffc94af-dee4-46a5-ae6f-8efef6e7f0ec.jpg,help,ok
data\raw\hagrid\help\30188f64-9551-4031-a86c-8ab78aed7654.jpg,help,ok
data\raw\hagrid\help\303cd8de-e828-41c0-aa37-52ba47157ca8.jpg,help,ok
data\raw\hagrid\help\3063c602-1b63-4293-ab39-dd9f43db8fca.jpg,help,ok
data\raw\hagrid\help\308c2287-6ae7-46ac-b110-ea9f9f26f3d9.jpg,help,failed_detection
data\raw\hagrid\help\30bc01d6-d636-41ff-871f-b3fb55b30460.jpg,help,ok
data\raw\hagrid\help\30ddead4-ce44-4103-b59a-c3968588f608.jpg,help,ok
data\raw\hagrid\help\3109304b-0ce5-4aa1-a1ec-2683c2a16ad7.jpg,help,ok
data\raw\hagrid\help\31454a58-077b-4069-a780-359ddb8ecc99.jpg,help,ok
data\raw\hagrid\help\31745491-ecd3-4d0e-bf11-5a55082f371e.jpg,help,ok
data\raw\hagrid\help\31909543-59b6-4f7e-8871-e28a23ebd436.jpg,help,ok
data\raw\hagrid\help\31ae1fc2-56a1-4bcf-9827-836c1ad44e3a.jpg,help,ok
data\raw\hagrid\help\31d314d7-d09d-4918-a3f9-0f8053929043.jpg,help,ok
data\raw\hagrid\help\31f66a42-4568-4684-b3a7-068af5031986.jpg,help,failed_detection
data\raw\hagrid\help\321d1805-0e88-4bac-969f-1d6446a3589f.jpg,help,ok
data\raw\hagrid\help\3241a53b-9593-495f-a16d-44d86b03b7e9.jpg,help,ok
data\raw\hagrid\help\32621e08-7ffa-45bf-86fd-e3d2b735f6ee.jpg,help,ok
data\raw\hagrid\help\3283c1bd-86b9-4822-93e0-e2da313b0335.jpg,help,ok
data\raw\hagrid\help\32a6644f-dca3-497d-9b4c-45bd03130547.jpg,help,failed_detection
data\raw\hagrid\help\32cb6cc6-aeb8-4593-be30-b430ee9d3f69.jpg,help,ok
data\raw\hagrid\help\32e77a57-b8fa-4e37-8459-2118a835e532.jpg,help,ok
data\raw\hagrid\help\33189557-3660-4c1a-b37d-454c64559670.jpg,help,ok
data\raw\hagrid\help\3343027a-3d53-41d3-abf2-6584eb357f8c.jpg,help,ok
data\raw\hagrid\help\335d2677-f2ab-43a8-9547-dbbdf16862b7.jpg,help,ok
data\raw\hagrid\help\338bdc69-afc0-46d0-8f63-dd088d840af2.jpg,help,ok
data\raw\hagrid\help\33b1cf57-603d-442f-842a-d6ec98be8094.jpg,help,ok
data\raw\hagrid\help\33de4e4f-d9eb-4abd-86fe-d41c3e72aad9.jpg,help,ok
data\raw\hagrid\help\33f9d501-242d-44b3-a0ff-8afa3dac3866.jpg,help,ok
data\raw\hagrid\help\34231d86-eb69-4ce4-8bd8-3edf74b4ba37.jpg,help,ok
data\raw\hagrid\help\344acf4f-2191-4bc0-b755-ef1cfafa8a6d.jpg,help,ok
data\raw\hagrid\help\34722101-a18e-43b1-a183-a7ef73cf7934.jpg,help,ok
data\raw\hagrid\help\3490d931-0c35-4eff-81d7-bcd123f91c7c.jpg,help,ok
data\raw\hagrid\help\34ac095d-da35-4f8f-aa4d-b8adaba8294e.jpg,help,ok
data\raw\hagrid\help\34c617cc-c464-4f16-a67a-8e5d2f0a3e72.jpg,help,ok
data\raw\hagrid\help\34f50c15-b1b7-4fd2-b06c-82e7d8ecef18.jpg,help,ok
data\raw\hagrid\help\351defa6-2596-446a-9ea1-df38252abc29.jpg,help,ok
data\raw\hagrid\help\35414e70-f035-4981-92ba-e747dc18af38.jpg,help,ok
data\raw\hagrid\help\35607366-c276-4ea6-a4b7-710c2344b80b.jpg,help,ok
data\raw\hagrid\help\3582b6ce-2b72-4c91-bba2-3d6ecd919a8c.jpg,help,ok
data\raw\hagrid\help\35acb643-8a52-4d10-9762-671f91821505.jpg,help,ok
data\raw\hagrid\help\35db92b9-6680-4f6c-a8de-68c5da1b6e52.jpg,help,ok
data\raw\hagrid\help\3605680b-4738-446a-a2be-5f38085d4634.jpg,help,ok
data\raw\hagrid\help\3627afa7-40be-4aed-b236-817a30c16da4.jpg,help,ok
data\raw\hagrid\help\364addfb-6f6f-4acf-bd6a-4c9a999dac9a.jpg,help,ok
data\raw\hagrid\help\36670255-1c7f-45f1-a1ff-3348b529b01d.jpg,help,ok
data\raw\hagrid\help\368518d8-76e1-4806-8c0f-af2e9094f1da.jpg,help,ok
data\raw\hagrid\help\36ac86c4-b8a8-487d-90b6-bc00849eeda0.jpg,help,ok
data\raw\hagrid\help\36d229be-21b9-41e0-a368-44e5b7a6ad64.jpg,help,ok
data\raw\hagrid\help\36e60e93-8b41-4cbd-b8a8-fd3bbbcbec79.jpg,help,ok
data\raw\hagrid\help\37158eb7-b92f-4899-be42-55ccfafdabef.jpg,help,ok
data\raw\hagrid\help\373a504c-be9a-4170-a9f6-f1f0bbd9415f.jpg,help,ok
data\raw\hagrid\help\374faa7d-8342-44e7-882d-2036cd8e94f9.jpg,help,ok
data\raw\hagrid\help\377063c0-96dc-4ab6-bbf3-1337911c34a0.jpg,help,ok
data\raw\hagrid\help\37a20054-55af-4322-a3eb-112bc46eb665.jpg,help,ok
data\raw\hagrid\help\37c28fdd-073d-4d7a-aa5f-55af8cf7a6ab.jpg,help,ok
data\raw\hagrid\help\37e8c439-a93c-43d5-967f-fcfee20425ff.jpg,help,failed_detection
data\raw\hagrid\help\380a094a-c983-4e71-b887-2452bdee3e34.jpg,help,ok
data\raw\hagrid\help\382a884c-d099-4e9f-9ee4-c7f69f7e9a72.jpg,help,ok
data\raw\hagrid\help\385a66ab-7221-4ead-a5e0-2480de1756bd.jpg,help,ok
data\raw\hagrid\help\38943c14-a52a-485a-b08f-b68ca606ad4f.jpg,help,ok
data\raw\hagrid\help\38b1782c-b546-4f25-9bb0-bdc91a846a79.jpg,help,ok
data\raw\hagrid\help\38d91735-1fc7-46a7-942b-edcbfc95c4dd.jpg,help,failed_detection
data\raw\hagrid\help\38f3027c-99ec-46f2-998a-7107efd56193.jpg,help,ok
data\raw\hagrid\help\391336b5-376d-4877-8590-7cd5df04c622.jpg,help,ok
data\raw\hagrid\help\392de2d4-0171-4aab-8df4-4be9e74bf8c7.jpg,help,ok
data\raw\hagrid\help\3956d462-681e-4121-aa16-6d5c33835c43.jpg,help,ok
data\raw\hagrid\help\397a165a-bdc9-4b9a-afcf-50c7611fe2e9.jpg,help,ok
data\raw\hagrid\help\39a05068-7c88-4e39-898e-35c4f823426d.jpg,help,ok
data\raw\hagrid\help\39bb2c4f-1c90-4c68-ab83-dd0aef995413.jpg,help,ok
data\raw\hagrid\help\39d8580f-acc9-4312-bf14-db4020d0a5fd.jpg,help,ok
data\raw\hagrid\help\39f31989-e8e8-412c-a831-5e7ac8265a83.jpg,help,ok
data\raw\hagrid\help\3a1a0221-6381-4cef-b261-42dbbfe52eff.jpg,help,ok
data\raw\hagrid\help\3a4029b2-928f-4c6a-b781-e3722068a61c.jpg,help,ok
data\raw\hagrid\help\3a683208-1fc7-4c0f-ab47-d7d3fc9e2a69.jpg,help,ok
data\raw\hagrid\help\3aa1416b-57ea-4a8d-8972-b5adf58db85f.jpg,help,ok
data\raw\hagrid\help\3ac30938-07a7-43c9-8848-533ddf9b1359.jpg,help,ok
data\raw\hagrid\help\3adb34ac-8da2-458c-b034-8c6d481bf678.jpg,help,ok
data\raw\hagrid\help\3b00041a-1f85-4992-9514-a346db79c125.jpg,help,ok
data\raw\hagrid\help\3b344fae-db74-4ef4-8d62-6a607a514c18.jpg,help,ok
data\raw\hagrid\help\3b5cff38-8d58-48f7-9cf2-abd0c1380f39.jpg,help,ok
data\raw\hagrid\help\3b795d8e-4669-44f4-b38d-9954275cca85.jpg,help,ok
data\raw\hagrid\help\3ba1e7df-7d5e-4619-8c49-5b507ed76a07.jpg,help,ok
data\raw\hagrid\help\3bd19806-8737-4ca1-b635-ff44712e6f08.jpg,help,ok
data\raw\hagrid\help\3bf5f87a-108d-4c05-9ef4-1a84630fac6b.jpg,help,ok
data\raw\hagrid\help\3c0c334a-461c-4158-b870-fa2a02de3cb1.jpg,help,ok
data\raw\hagrid\help\3c2b2fac-d43f-4868-ad1f-a627a755da9a.jpg,help,ok
data\raw\hagrid\help\3c4f593e-f7a9-4205-acbd-73d193647668.jpg,help,ok
data\raw\hagrid\help\3c67e164-880b-4551-8b2e-b5dcf46ccd8e.jpg,help,ok
data\raw\hagrid\help\3c87de73-6389-4e39-97f1-a92ca7951f9a.jpg,help,ok
data\raw\hagrid\help\3ca83b26-a6ce-408d-bfb9-44c406346097.jpg,help,ok
data\raw\hagrid\help\3ccbed87-0ddf-4c0d-8734-1393336e15a6.jpg,help,ok
data\raw\hagrid\help\3cdb2177-2e56-4b90-8d79-2d19d2bc89f6.jpg,help,ok
data\raw\hagrid\help\3d029718-c107-40d1-b3c3-97a62a183653.jpg,help,ok
data\raw\hagrid\help\3d1804c9-e9be-4b60-bd23-9211653d488b.jpg,help,failed_detection
data\raw\hagrid\help\3d37b39e-2416-4f39-a060-ce4d33c5db68.jpg,help,ok
data\raw\hagrid\help\3d5e55e2-7996-4547-9b5c-413e4a3ddc51.jpg,help,ok
data\raw\hagrid\help\3d85a29f-e7fb-4488-955e-947ed2ebb5e4.jpg,help,ok
data\raw\hagrid\help\3db8845e-aa18-4e6b-b87b-d580b8230db0.jpg,help,ok
data\raw\hagrid\help\3dd9f766-e9b2-48a7-a462-a5cac5ae2c8b.jpg,help,ok
data\raw\hagrid\help\3df6f86a-11bb-49b0-a8d0-8619e4e643d7.jpg,help,failed_detection
data\raw\hagrid\help\3e1c8f22-b21f-49e6-b767-a23a0d99ed98.jpg,help,ok
data\raw\hagrid\help\3e348242-afc5-4dcd-841f-c3d17cef3b6a.jpg,help,ok
data\raw\hagrid\help\3e548f42-57e7-4c24-8117-beea9870f8f2.jpg,help,ok
data\raw\hagrid\help\3e8e11d4-2aad-4e56-8bb1-f7d5b6b3e2ac.jpg,help,ok
data\raw\hagrid\help\3ebe3f55-0bb1-4b2b-96d4-4f259e8728f8.jpg,help,ok
data\raw\hagrid\help\3ee89362-b958-4e1b-902f-2ed0f4e9b650.jpg,help,ok
data\raw\hagrid\help\3f0e90a2-fe47-4caf-9c77-a849709d1a4d.jpg,help,ok
data\raw\hagrid\help\3f3ce4fe-48ff-48cd-bbd2-614572ea628e.jpg,help,ok
data\raw\hagrid\help\3f574c21-690a-4a13-a88d-d368f1e47105.jpg,help,ok
data\raw\hagrid\help\3f711a25-6dd2-4923-82af-940618db04d2.jpg,help,ok
data\raw\hagrid\help\3f8344e1-fb92-498e-8c92-d8b32375281e.jpg,help,ok
data\raw\hagrid\help\3fa7e53e-d77d-4532-bf96-2c9520e6defd.jpg,help,ok
data\raw\hagrid\help\3fca6d34-3803-47ef-9a1c-3a0baf67a8d2.jpg,help,ok
data\raw\hagrid\help\3fefb72a-35da-493f-8a99-16bb3e07d7ce.jpg,help,ok
data\raw\hagrid\help\4002ccea-4362-4dcb-bc40-7959a58fe2b7.jpg,help,ok
data\raw\hagrid\help\4034eb21-654a-4008-b474-9efc8d0d9cda.jpg,help,ok
data\raw\hagrid\help\4065ccd9-2a73-42ba-9d69-7356187e09e2.jpg,help,ok
data\raw\hagrid\help\40810996-01b2-4c44-83dc-02274d8a50d8.jpg,help,ok
data\raw\hagrid\help\40a08e24-7e51-483c-9aa4-ecd9bb9bfda5.jpg,help,ok
data\raw\hagrid\help\40c13b1e-78d2-4187-bf51-cda42b218392.jpg,help,ok
data\raw\hagrid\help\40e6c930-9e56-4feb-9f29-05ce684f5e12.jpg,help,ok
data\raw\hagrid\help\411d27be-1312-4616-a191-778fbfc82ccd.jpg,help,ok
data\raw\hagrid\help\4136b3dd-099c-4ef1-aa17-5d48be0cf5a1.jpg,help,ok
data\raw\hagrid\help\4158d366-2206-4fbf-8bb6-2d286965fd37.jpg,help,ok
data\raw\hagrid\help\417ab0bd-5675-47d4-a794-ccf7f5194a4d.jpg,help,ok
data\raw\hagrid\help\41941d89-cf31-499b-a51c-8b3e850296e1.jpg,help,ok
data\raw\hagrid\help\41bfcad6-a61f-48dc-b351-2e2acf17531d.jpg,help,ok
data\raw\hagrid\help\41f211aa-cf13-4b7c-9d23-1a3823915ce8.jpg,help,ok
data\raw\hagrid\help\4212ed26-c388-4632-9173-b41abf8763c3.jpg,help,ok
data\raw\hagrid\help\423ea912-0664-44a1-8373-632184a226e7.jpg,help,ok
data\raw\hagrid\help\426b0ce1-9628-408d-9f04-f89f7167e01e.jpg,help,failed_detection
data\raw\hagrid\help\427cc3c2-c73f-49b7-b9ce-7ea173446cf7.jpg,help,ok
data\raw\hagrid\help\4297d975-73e3-40b0-afaa-c7db0bc37f02.jpg,help,ok
data\raw\hagrid\help\42bbdf4a-034a-478a-b68d-746d94d99121.jpg,help,ok
data\raw\hagrid\help\42d636bd-46ed-4499-815e-88e5fd1e8222.jpg,help,ok
data\raw\hagrid\help\4301f65d-2f77-4772-9bc1-48b0e42d94c0.jpg,help,ok
data\raw\hagrid\help\431d2965-8f70-4cba-9984-290a19572d20.jpg,help,ok
data\raw\hagrid\help\43439776-e674-41eb-aea2-12a35629b863.jpg,help,ok
data\raw\hagrid\help\4371895d-00d5-4ba1-984d-6eca8b4040b2.jpg,help,ok
data\raw\hagrid\help\43ae3168-3942-4069-ab9d-9fc200f42151.jpg,help,ok
data\raw\hagrid\help\43c8dc79-aa86-48a8-b972-1539a42df627.jpg,help,ok
data\raw\hagrid\help\43e7c87e-7f4f-42ee-a46e-a798c1b1cbd4.jpg,help,ok
data\raw\hagrid\help\440b772f-97cb-4ccd-9dea-10a5ae294fd7.jpg,help,ok
data\raw\hagrid\help\4424b9a2-2a22-4813-8837-1310f335bddb.jpg,help,ok
data\raw\hagrid\help\44523eb2-3c50-4250-b806-294a8d173932.jpg,help,ok
data\raw\hagrid\help\4477e60a-e3ed-4d28-875f-359ee9b1c09b.jpg,help,ok
data\raw\hagrid\help\449a5890-4d98-4152-9c21-6a35f202628e.jpg,help,ok
data\raw\hagrid\help\44af02af-a9a9-444d-81ef-1d6cbcfa9581.jpg,help,ok
data\raw\hagrid\help\44cc5788-bcd9-4682-9b99-3b6d3a3677fc.jpg,help,ok
data\raw\hagrid\help\44f80581-e583-4caa-9018-31046911700a.jpg,help,ok
data\raw\hagrid\help\451bd4eb-761e-4e6a-846e-4da06596e5ce.jpg,help,ok
data\raw\hagrid\help\453ca5f0-32ec-4e6b-a3af-319daad061d2.jpg,help,failed_detection
data\raw\hagrid\help\455c8e26-6028-4634-8c9a-34f1ca63447c.jpg,help,ok
data\raw\hagrid\help\4575ed55-66a0-4913-8e65-c350e4c72b08.jpg,help,failed_detection
data\raw\hagrid\help\45914acc-39b0-4fe7-bd09-e95d3eb0314d.jpg,help,ok
data\raw\hagrid\help\45b35e4c-d978-437d-a385-5a4d1b7a0938.jpg,help,ok
data\raw\hagrid\help\45dcc0c1-4ce8-431f-8263-059ee57bb7ea.jpg,help,ok
data\raw\hagrid\help\460b10b3-1aca-4765-8ad8-e8a33a650e1b.jpg,help,ok
data\raw\hagrid\help\462b1c05-d990-4f8d-a765-24d7d58e96bc.jpg,help,ok
data\raw\hagrid\help\464d49cb-3fbb-45e8-82d9-db734e4bf000.jpg,help,ok
data\raw\hagrid\help\466fbe25-81e5-4ad7-84a9-060026ce1166.jpg,help,ok
data\raw\hagrid\help\46881138-140f-433d-a8b1-8a285d984738.jpg,help,failed_detection
data\raw\hagrid\help\46aeca12-9f3e-410a-9904-7075bccbc68c.jpg,help,ok
data\raw\hagrid\help\46d220e8-a4ec-42ea-b0d8-57f9de099410.jpg,help,ok
data\raw\hagrid\help\46f6e346-b8a2-4daf-ac4d-d0a183636711.jpg,help,ok
data\raw\hagrid\help\470b3729-ead6-45c7-89e3-c24183567cb3.jpg,help,ok
data\raw\hagrid\help\472fecfe-a3b1-4cf7-b1b4-a07c0e6a198c.jpg,help,ok
data\raw\hagrid\help\47573d1c-2d06-4b85-975c-f1672e98bbae.jpg,help,ok
data\raw\hagrid\help\476c7916-8a56-4d4a-9a72-1b58ce1f89a5.jpg,help,ok
data\raw\hagrid\help\478d9b12-9f89-48ca-aa06-b69731760bdd.jpg,help,ok
data\raw\hagrid\help\47a9bb3c-ce32-4d8c-bf88-69c971767acc.jpg,help,ok
data\raw\hagrid\help\47d7eda1-71e2-4b84-b7c1-b937a5068db9.jpg,help,ok
data\raw\hagrid\help\48039395-5e8c-4e19-8834-590ec8748c6f.jpg,help,failed_detection
data\raw\hagrid\help\4826e54a-da72-4a2d-b261-4f8a40041209.jpg,help,ok
data\raw\hagrid\help\48630c57-e9e4-470e-be21-df42b81bb8fb.jpg,help,ok
data\raw\hagrid\help\487aa188-2c41-4e76-b3a9-0e2ac1df41d5.jpg,help,ok
data\raw\hagrid\help\48a5baef-3df4-4a54-9c31-d1e344de3987.jpg,help,ok
data\raw\hagrid\help\48c6a202-2318-4f70-9882-385d149edd29.jpg,help,ok
data\raw\hagrid\help\48d5bbae-da97-48b4-8376-846ecb4ffa47.jpg,help,ok
data\raw\hagrid\help\48f9f84e-ff58-41ba-abc1-92532d8accbc.jpg,help,ok
data\raw\hagrid\help\491f15ac-73fa-436d-b538-e33a3a53343e.jpg,help,ok
data\raw\hagrid\help\4956ae48-c7e9-444c-8192-a094205f9f2f.jpg,help,ok
data\raw\hagrid\help\497a9cf6-041e-445d-a824-a0d0a99ba066.jpg,help,ok
data\raw\hagrid\help\49a8d6d3-49bf-4cfb-a251-d18b7f369c68.jpg,help,ok
data\raw\hagrid\help\49c15fa6-3fee-46ff-a958-5f851fd6f602.jpg,help,ok
data\raw\hagrid\help\49eb9967-3027-4d72-a6f6-540e650848c0.jpg,help,ok
data\raw\hagrid\help\4a0d3c13-e8cf-4d92-9b05-2da2dd18c787.jpg,help,ok
data\raw\hagrid\help\4a2ffd6d-24b6-42b4-8b94-cd8743616700.jpg,help,ok
data\raw\hagrid\help\4a4cb92f-2935-48bd-a564-a31c8a275922.jpg,help,ok
data\raw\hagrid\help\4a6cdabf-c01c-430b-b49d-39ee4c64e85d.jpg,help,ok
data\raw\hagrid\help\4a9260a5-bfaf-4463-b316-78de7ab4c7dd.jpg,help,ok
data\raw\hagrid\help\4ab70631-9b1d-49be-9bca-f194a240c4ee.jpg,help,ok
data\raw\hagrid\help\4acdcb9d-d534-4742-8f0f-37a9c4a21384.jpg,help,ok
data\raw\hagrid\help\4afa4591-c3b1-4411-b4a2-c3b80009d716.jpg,help,ok
data\raw\hagrid\help\4b26ac2b-20ac-4e23-a188-22b81edf1b83.jpg,help,ok
data\raw\hagrid\help\4b4ab37c-e318-4a03-9945-9d9edc6a1eee.jpg,help,ok
data\raw\hagrid\help\4b7c6f0d-e9e5-46ae-80d2-df2fc55a1b82.jpg,help,ok
data\raw\hagrid\help\4b9bb463-9a34-4b15-adfe-c90264410c9e.jpg,help,ok
data\raw\hagrid\help\4bcac455-d625-4d63-9e8a-f7e481ae7490.jpg,help,ok
data\raw\hagrid\help\4bf02ced-572a-4ae4-b251-0f85b8a720a0.jpg,help,ok
data\raw\hagrid\help\4c25deee-42ab-4288-ae8d-534104e4ea42.jpg,help,ok
data\raw\hagrid\help\4c3fa191-e090-49ce-aa1f-7206154f8c45.jpg,help,ok
data\raw\hagrid\help\4c5bcb1c-4fd4-47bd-8124-8e9f57fe7026.jpg,help,ok
data\raw\hagrid\help\4c7e65c6-399d-403b-9c71-3f014d0d8dc2.jpg,help,ok
data\raw\hagrid\help\4c9d3cdb-7bee-48fb-99b3-5994dd4a448e.jpg,help,ok
data\raw\hagrid\help\4cb6ac13-b99f-472b-bc50-f0874e68d1fc.jpg,help,ok
data\raw\hagrid\help\4ce1b06d-1a5d-4426-b7e9-dedf9b14e34e.jpg,help,ok
data\raw\hagrid\help\4d000dcc-6a47-4490-97dd-410b6a4443b2.jpg,help,ok
data\raw\hagrid\help\4d1f96ee-0823-454e-9dae-325199e23f76.jpg,help,ok
data\raw\hagrid\help\4d423203-4493-4716-a37f-bbc58dfe5d19.jpg,help,ok
data\raw\hagrid\help\4d62896c-64d7-4694-b217-e78a57805a50.jpg,help,ok
data\raw\hagrid\help\4d824ac9-4422-4c2b-bd6a-09d611fa309a.jpg,help,ok
data\raw\hagrid\help\4db0752b-6641-400f-8197-421b40485278.jpg,help,ok
data\raw\hagrid\help\4dd22c15-2427-41e8-ae5e-3ea64ca19570.jpg,help,failed_detection
data\raw\hagrid\help\4defd22c-455e-422e-ac35-3b53aa023182.jpg,help,ok
data\raw\hagrid\help\4e05632d-7711-47d2-bdf6-e386dfc22d31.jpg,help,ok
data\raw\hagrid\help\4e28d010-1c29-4dd7-96b2-33728bda021c.jpg,help,ok
data\raw\hagrid\help\4e4c1859-4552-4350-a16e-05cbb8da3c87.jpg,help,ok
data\raw\hagrid\help\4e756448-4125-40e8-ac4b-c3962785f696.jpg,help,ok
data\raw\hagrid\help\4e9f8ddd-e9de-41e2-b99e-51d1b409c2e0.jpg,help,ok
data\raw\hagrid\help\4ecbdcba-57ff-4f0a-ad8c-00430df453a6.jpg,help,ok
data\raw\hagrid\help\4ef1ae2f-8253-4ed9-aff8-3f9ddaab59d9.jpg,help,ok
data\raw\hagrid\help\4f1aa1be-f98b-4784-ab86-dd02b8582044.jpg,help,ok
data\raw\hagrid\help\4f356600-58a3-4fb5-b0fd-1749227759fe.jpg,help,failed_detection
data\raw\hagrid\help\4f516293-2084-49c1-b59b-5c65fad8aaf2.jpg,help,ok
data\raw\hagrid\help\4f6e9d49-ad46-4169-a00f-4524389359ef.jpg,help,ok
data\raw\hagrid\help\4f877be4-b0cf-4054-a78a-d2d88c5d3959.jpg,help,failed_detection
data\raw\hagrid\help\4fa722dd-3c6e-4deb-9fb1-d3beea41ed01.jpg,help,ok
data\raw\hagrid\help\4fc9b6a1-1f4d-4a4a-a68f-9a55604a6de8.jpg,help,ok
data\raw\hagrid\help\4fefb134-4add-4dc2-891d-7fb2b14a3f15.jpg,help,ok
data\raw\hagrid\help\50112f14-c948-4b67-b318-e67e9ee54335.jpg,help,ok
data\raw\hagrid\help\5033bc36-49c8-43af-ad0c-740bbd5d753c.jpg,help,ok
data\raw\hagrid\help\5050a459-741c-4b58-b223-8e0551bd27ab.jpg,help,ok
data\raw\hagrid\help\5073c9c1-6d55-4369-bf17-9cf361861faf.jpg,help,ok
data\raw\hagrid\help\50a0d2df-1691-4aa4-87d1-7055b7899d8b.jpg,help,ok
data\raw\hagrid\help\50b35e2c-b00f-4881-bb7c-6ef136eb7a13.jpg,help,ok
data\raw\hagrid\help\50d81850-ea05-4ae8-bef5-4635f3456b48.jpg,help,ok
data\raw\hagrid\help\50ffe500-3526-4df1-868b-b9d4c7a6c4d5.jpg,help,ok
data\raw\hagrid\help\512e76cc-d248-4b99-8926-948c6900048c.jpg,help,ok
data\raw\hagrid\help\51494742-16fd-432d-852b-1cc67b49010e.jpg,help,ok
data\raw\hagrid\help\51763dbb-a159-4be2-9af8-1214ce13e34c.jpg,help,ok
data\raw\hagrid\help\51a0c271-0c86-4c78-a6f1-70989ca01a28.jpg,help,ok
data\raw\hagrid\help\51d22cfa-5e3a-4ee4-8535-95e2fc24b60c.jpg,help,ok
data\raw\hagrid\help\51f3b7c9-7602-4a5e-847d-3d0ede1dcfd3.jpg,help,ok
data\raw\hagrid\help\521165a4-9926-4ecd-8fd6-dd494962b538.jpg,help,ok
data\raw\hagrid\help\522fb381-4508-49a1-b155-1e334e2ecff1.jpg,help,ok
data\raw\hagrid\help\524c6226-d2bc-47c2-ae1a-4d005f5ef17c.jpg,help,failed_detection
data\raw\hagrid\help\52779385-675d-48f5-ab21-6508a4e5accb.jpg,help,ok
data\raw\hagrid\help\5295794f-aea9-4ad4-962d-d2ef54ddb928.jpg,help,ok
data\raw\hagrid\help\52acdd34-703e-4b4a-8339-9afd159ad117.jpg,help,ok
data\raw\hagrid\help\52dab396-b6f7-40dd-9fec-aac8766b27ff.jpg,help,ok
